,FlightNum,Qty_Cancelled,Qty,CancelledRatio
2932,2145,99,3525,2.81
2933,5212,22,784,2.81
2934,9578,16,570,2.81
2935,4032,57,2030,2.81
2936,2160,207,7374,2.81
2937,6058,38,1351,2.81
2938,131,359,12756,2.81
2939,5765,13,463,2.81
2940,3492,46,1639,2.81
2941,7369,11,392,2.81
2942,5121,23,821,2.8
2943,2660,138,4922,2.8
2944,1296,350,12498,2.8
2945,3489,49,1753,2.8
2946,3323,32,1141,2.8
2947,3205,82,2924,2.8
2948,762,407,14536,2.8
2949,3267,69,2464,2.8
2950,1832,329,11746,2.8
2951,5893,6,214,2.8
2952,3093,39,1391,2.8
2953,7232,9,321,2.8
2954,3654,53,1890,2.8
2955,4678,58,2072,2.8
2956,4668,85,3041,2.8
2957,5405,20,715,2.8
2958,1848,258,9202,2.8
2959,2314,84,3009,2.79
2960,5481,20,718,2.79
2961,2040,221,7914,2.79
2962,2115,132,4732,2.79
2963,5374,17,610,2.79
2964,1485,393,14101,2.79
2965,3220,65,2333,2.79
2966,6624,28,1003,2.79
2967,2517,175,6279,2.79
2968,3722,82,2942,2.79
2969,1961,198,7099,2.79
2970,5777,23,825,2.79
2971,5048,44,1577,2.79
2972,2237,154,5528,2.79
2973,6994,10,358,2.79
2974,686,396,14179,2.79
2975,2414,101,3619,2.79
2976,6575,20,718,2.79
2977,1845,232,8305,2.79
2978,6960,19,682,2.79
2979,6032,17,610,2.79
2980,2273,86,3079,2.79
2981,1839,225,8073,2.79
2982,5154,31,1117,2.78
2983,138,465,16723,2.78
2984,4592,58,2089,2.78
2985,7734,12,432,2.78
2986,6219,44,1585,2.78
2987,1335,83,2990,2.78
2988,6451,14,504,2.78
2989,5818,42,1509,2.78
2990,2632,128,4601,2.78
2991,4701,23,826,2.78
2992,2130,172,6198,2.78
2993,6472,27,971,2.78
2994,7723,7,252,2.78
2995,5641,11,396,2.78
2996,2339,142,5116,2.78
2997,7221,1,36,2.78
2998,3877,65,2342,2.78
2999,765,488,17535,2.78
3000,884,388,13944,2.78
3001,1988,191,6902,2.77
3002,3613,64,2313,2.77
3003,5813,23,829,2.77
3004,360,577,20810,2.77
3005,6528,31,1121,2.77
3006,2497,147,5306,2.77
3007,2274,112,4038,2.77
3008,2270,124,4471,2.77
3009,4173,59,2127,2.77
3010,1917,244,8807,2.77
3011,3985,65,2347,2.77
3012,311,510,18433,2.77
3013,655,395,14253,2.77
3014,1093,312,11272,2.77
3015,4067,35,1264,2.77
3016,6881,19,687,2.77
3017,6914,18,651,2.76
3018,648,368,13331,2.76
3019,5215,27,978,2.76
3020,5774,16,579,2.76
3021,3687,54,1954,2.76
3022,2883,83,3003,2.76
3023,6400,35,1267,2.76
3024,1825,317,11469,2.76
3025,2475,94,3406,2.76
3026,4801,34,1232,2.76
3027,2175,111,4023,2.76
3028,2827,74,2678,2.76
3029,4979,28,1015,2.76
3030,6852,40,1451,2.76
3031,7983,10,362,2.76
3032,6404,50,1812,2.76
3033,2835,115,4172,2.76
3034,4730,58,2105,2.76
3035,3331,28,1015,2.76
3036,5842,26,943,2.76
3037,4687,35,1270,2.76
3038,2398,66,2389,2.76
3039,522,456,16518,2.76
3040,2385,70,2550,2.75
3041,6904,15,546,2.75
3042,6412,44,1601,2.75
3043,2453,168,6113,2.75
3044,1010,315,11439,2.75
3045,6855,47,1711,2.75
3046,9533,18,655,2.75
3047,4812,32,1163,2.75
3048,5449,26,945,2.75
3049,2467,83,3023,2.75
3050,2410,130,4732,2.75
3051,6175,57,2072,2.75
3052,3052,52,1893,2.75
3053,3886,59,2148,2.75
3054,7915,10,364,2.75
3055,3252,36,1307,2.75
3056,4961,57,2073,2.75
3057,1069,319,11593,2.75
3058,9554,15,545,2.75
3059,7908,10,364,2.75
3060,1922,225,8179,2.75
3061,2800,110,4007,2.75
3062,2819,68,2472,2.75
3063,1754,298,10852,2.75
3064,833,192,6984,2.75
3065,6338,28,1023,2.74
3066,4789,83,3028,2.74
3067,688,349,12730,2.74
3068,4008,65,2375,2.74
3069,6434,24,875,2.74
3070,370,568,20748,2.74
3071,3270,65,2372,2.74
3072,7996,10,365,2.74
3073,3614,58,2114,2.74
3074,2232,40,1460,2.74
3075,1749,296,10817,2.74
3076,3596,46,1681,2.74
3077,3694,77,2806,2.74
3078,1787,393,14364,2.74
3079,9521,15,548,2.74
3080,5465,20,731,2.74
3081,7930,10,365,2.74
3082,3690,60,2186,2.74
3083,5697,24,880,2.73
3084,7340,9,330,2.73
3085,1609,348,12731,2.73
3086,2060,218,7995,2.73
3087,2679,50,1832,2.73
3088,5279,17,623,2.73
3089,5825,35,1280,2.73
3090,5829,14,513,2.73
3091,5912,28,1027,2.73
3092,2787,43,1576,2.73
3093,7476,15,550,2.73
3094,7773,8,293,2.73
3095,28,396,14519,2.73
3096,3232,51,1871,2.73
3097,5444,19,696,2.73
3098,4903,22,807,2.73
3099,692,411,15067,2.73
3100,653,403,14786,2.73
3101,4438,27,990,2.73
3102,3830,78,2860,2.73
3103,1484,389,14231,2.73
3104,3988,68,2491,2.73
3105,4269,75,2746,2.73
3106,9534,16,589,2.72
3107,3585,49,1804,2.72
3108,7571,14,515,2.72
3109,1628,309,11367,2.72
3110,4073,42,1545,2.72
3111,2562,50,1835,2.72
3112,7623,14,515,2.72
3113,5428,19,699,2.72
3114,1775,404,14862,2.72
3115,3404,50,1839,2.72
3116,2278,97,3562,2.72
3117,3633,59,2166,2.72
3118,3274,37,1361,2.72
3119,6169,64,2353,2.72
3120,5792,19,698,2.72
3121,1760,216,7936,2.72
3122,6392,11,404,2.72
3123,5747,29,1067,2.72
3124,721,523,19211,2.72
3125,3179,41,1505,2.72
3126,654,450,16558,2.72
3127,4321,65,2394,2.72
3128,5936,4,147,2.72
3129,7587,4,147,2.72
3130,2086,219,8048,2.72
3131,1372,170,6260,2.72
3132,6617,26,956,2.72
3133,5360,27,991,2.72
3134,7484,15,552,2.72
3135,2182,117,4315,2.71
3136,3676,61,2253,2.71
3137,1338,102,3766,2.71
3138,5302,23,848,2.71
3139,6687,23,850,2.71
3140,1710,312,11492,2.71
3141,520,567,20889,2.71
3142,5319,27,997,2.71
3143,4014,55,2028,2.71
3144,2049,252,9309,2.71
3145,2566,45,1658,2.71
3146,4090,56,2067,2.71
3147,4202,93,3437,2.71
3148,2746,74,2727,2.71
3149,6471,18,663,2.71
3150,224,386,14267,2.71
3151,2476,152,5599,2.71
3152,4593,46,1700,2.71
3153,4314,68,2511,2.71
3154,2219,113,4174,2.71
3155,7234,8,295,2.71
3156,828,315,11635,2.71
3157,3865,69,2542,2.71
3158,4679,72,2660,2.71
3159,5423,19,700,2.71
3160,1438,348,12861,2.71
3161,2323,152,5630,2.7
3162,3378,22,815,2.7
3163,2120,235,8701,2.7
3164,6322,44,1627,2.7
3165,3128,21,778,2.7
3166,3493,46,1706,2.7
3167,1865,268,9911,2.7
3168,337,499,18454,2.7
3169,6419,13,481,2.7
3170,2320,104,3853,2.7
3171,2268,93,3448,2.7
3172,1403,322,11932,2.7
3173,6845,25,927,2.7
3174,5789,11,408,2.7
3175,1795,224,8302,2.7
3176,2247,165,6115,2.7
3177,2149,142,5253,2.7
3178,7747,4,148,2.7
3179,2226,205,7606,2.7
3180,3619,43,1590,2.7
3181,5684,31,1149,2.7
3182,3222,39,1442,2.7
3183,7762,14,519,2.7
3184,3560,41,1521,2.7
3185,2577,70,2594,2.7
3186,7371,8,296,2.7
3187,1717,327,12113,2.7
3188,529,516,19119,2.7
3189,2156,123,4569,2.69
3190,5526,26,967,2.69
3191,7774,12,446,2.69
3192,3045,41,1525,2.69
3193,2097,136,5055,2.69
3194,6797,17,631,2.69
3195,7328,14,521,2.69
3196,1446,339,12617,2.69
3197,6984,15,557,2.69
3198,4595,33,1228,2.69
3199,1094,316,11736,2.69
3200,1813,112,4164,2.69
3201,4581,73,2710,2.69
3202,1583,296,11016,2.69
3203,5741,18,669,2.69
3204,5301,21,782,2.69
3205,2135,169,6289,2.69
3206,5445,20,743,2.69
3207,3058,40,1486,2.69
3208,4219,80,2978,2.69
3209,3358,43,1596,2.69
3210,5231,18,670,2.69
3211,6805,42,1561,2.69
3212,6084,46,1710,2.69
3213,2075,213,7930,2.69
3214,6525,41,1531,2.68
3215,2777,57,2124,2.68
3216,793,389,14522,2.68
3217,7584,6,224,2.68
3218,2197,113,4220,2.68
3219,1636,280,10453,2.68
3220,2046,218,8131,2.68
3221,3516,48,1793,2.68
3222,6948,19,708,2.68
3223,6511,42,1567,2.68
3224,2599,73,2721,2.68
3225,3094,45,1682,2.68
3226,5851,40,1495,2.68
3227,915,252,9411,2.68
3228,3422,20,747,2.68
3229,3685,55,2054,2.68
3230,6438,32,1192,2.68
3231,3798,81,3025,2.68
3232,3728,62,2317,2.68
3233,2102,121,4515,2.68
3234,6222,39,1454,2.68
3235,3527,48,1794,2.68
3236,2775,153,5717,2.68
3237,7835,12,447,2.68
3238,7402,11,410,2.68
3239,536,527,19665,2.68
3240,2172,116,4321,2.68
3241,3667,89,3315,2.68
3242,5558,18,671,2.68
3243,3194,37,1384,2.67
3244,1654,227,8511,2.67
3245,5850,33,1236,2.67
3246,5188,28,1049,2.67
3247,2014,260,9755,2.67
3248,6655,27,1010,2.67
3249,7265,6,225,2.67
3250,7606,13,487,2.67
3251,3710,42,1574,2.67
3252,2018,209,7827,2.67
3253,1122,350,13122,2.67
3254,3454,52,1949,2.67
3255,3953,58,2176,2.67
3256,1065,343,12837,2.67
3257,5291,27,1011,2.67
3258,2603,95,3554,2.67
3259,2198,117,4382,2.67
3260,3808,94,3521,2.67
3261,6292,19,711,2.67
3262,3993,44,1648,2.67
3263,2399,141,5288,2.67
3264,5296,30,1122,2.67
3265,7744,13,489,2.66
3266,1918,279,10486,2.66
3267,7879,13,489,2.66
3268,353,470,17690,2.66
3269,1556,315,11856,2.66
3270,7849,13,489,2.66
3271,5249,24,902,2.66
3272,525,484,18203,2.66
3273,538,429,16153,2.66
3274,6433,18,676,2.66
3275,139,408,15362,2.66
3276,1527,289,10879,2.66
3277,4164,64,2407,2.66
3278,7333,7,263,2.66
3279,330,265,9972,2.66
3280,2152,113,4244,2.66
3281,1659,195,7343,2.66
3282,3674,72,2708,2.66
3283,64,755,28402,2.66
3284,5849,20,751,2.66
3285,1020,351,13204,2.66
3286,7293,7,263,2.66
3287,3101,28,1051,2.66
3288,5866,42,1579,2.66
3289,7826,13,489,2.66
3290,646,365,13746,2.66
3291,4244,80,3004,2.66
3292,2609,100,3762,2.66
3293,3435,14,527,2.66
3294,49,384,14429,2.66
3295,1957,296,11108,2.66
3296,1185,408,15416,2.65
3297,6315,22,829,2.65
3298,2440,163,6147,2.65
3299,2076,225,8484,2.65
3300,2036,245,9233,2.65
3301,6985,10,377,2.65
3302,6928,15,567,2.65
3303,349,491,18538,2.65
3304,2483,97,3656,2.65
3305,3662,54,2036,2.65
3306,6109,41,1549,2.65
3307,1181,428,16173,2.65
3308,3482,52,1962,2.65
3309,667,340,12848,2.65
3310,3945,51,1925,2.65
3311,1766,235,8878,2.65
3312,3983,41,1547,2.65
3313,3440,11,415,2.65
3314,5484,25,942,2.65
3315,6441,15,566,2.65
3316,3545,46,1737,2.65
3317,4977,11,416,2.64
3318,2041,231,8750,2.64
3319,5696,18,682,2.64
3320,6656,34,1286,2.64
3321,3131,29,1098,2.64
3322,2171,137,5184,2.64
3323,6630,26,985,2.64
3324,5006,9,341,2.64
3325,4378,75,2843,2.64
3326,750,417,15818,2.64
3327,3336,30,1136,2.64
3328,5531,25,947,2.64
3329,6857,44,1673,2.63
3330,6124,60,2282,2.63
3331,641,349,13266,2.63
3332,2681,72,2738,2.63
3333,519,426,16201,2.63
3334,7016,1,38,2.63
3335,2131,173,6566,2.63
3336,2797,67,2546,2.63
3337,5477,15,571,2.63
3338,5802,30,1142,2.63
3339,453,458,17411,2.63
3340,3209,54,2054,2.63
3341,4312,65,2475,2.63
3342,2943,76,2888,2.63
3343,6976,25,952,2.63
3344,3344,37,1405,2.63
3345,3617,53,2012,2.63
3346,4242,78,2970,2.63
3347,3070,38,1446,2.63
3348,681,409,15568,2.63
3349,7897,10,380,2.63
3350,1616,292,11115,2.63
3351,6239,43,1633,2.63
3352,5808,14,532,2.63
3353,5613,16,609,2.63
3354,2356,137,5227,2.62
3355,1806,306,11684,2.62
3356,5466,24,916,2.62
3357,731,358,13679,2.62
3358,1153,315,12037,2.62
3359,539,546,20873,2.62
3360,2547,59,2250,2.62
3361,1408,294,11241,2.62
3362,3705,86,3282,2.62
3363,3178,27,1030,2.62
3364,1757,304,11600,2.62
3365,5180,19,726,2.62
3366,6326,22,841,2.62
3367,6303,40,1525,2.62
3368,6803,39,1488,2.62
3369,6022,42,1604,2.62
3370,798,342,13071,2.62
3371,5649,17,649,2.62
3372,3081,39,1487,2.62
3373,5718,19,726,2.62
3374,5237,28,1069,2.62
3375,3603,58,2215,2.62
3376,2482,120,4586,2.62
3377,151,519,19788,2.62
3378,4734,60,2293,2.62
3379,1158,342,13063,2.62
3380,1538,284,10841,2.62
3381,1964,190,7240,2.62
3382,6448,19,726,2.62
3383,3564,47,1795,2.62
3384,4991,22,839,2.62
3385,3657,54,2066,2.61
3386,4737,34,1305,2.61
3387,3452,32,1224,2.61
3388,1147,343,13159,2.61
3389,3431,26,998,2.61
3390,2666,43,1647,2.61
3391,5726,19,729,2.61
3392,3790,65,2491,2.61
3393,623,450,17232,2.61
3394,4147,77,2947,2.61
3395,7391,6,230,2.61
3396,7870,12,459,2.61
3397,1841,349,13369,2.61
3398,5135,25,959,2.61
3399,30,511,19545,2.61
3400,6849,34,1305,2.61
3401,1155,379,14495,2.61
3402,6278,41,1568,2.61
3403,7364,15,575,2.61
3404,4954,61,2335,2.61
3405,6920,18,689,2.61
3406,1912,240,9199,2.61
3407,6178,68,2603,2.61
3408,4229,68,2601,2.61
3409,5530,22,842,2.61
3410,2628,138,5282,2.61
3411,7836,11,422,2.61
3412,3741,60,2298,2.61
3413,3103,20,766,2.61
3414,1827,272,10432,2.61
3415,1829,252,9685,2.6
3416,2011,161,6182,2.6
3417,3289,26,999,2.6
3418,6696,28,1077,2.6
3419,5640,18,693,2.6
3420,1518,269,10364,2.6
3421,3046,37,1423,2.6
3422,1184,366,14053,2.6
3423,3677,78,2996,2.6
3424,7433,14,538,2.6
3425,567,431,16597,2.6
3426,530,541,20791,2.6
3427,325,530,20381,2.6
3428,5721,18,692,2.6
3429,1972,184,7080,2.6
3430,6445,21,807,2.6
3431,44,488,18790,2.6
3432,1704,312,11997,2.6
3433,7727,8,308,2.6
3434,2620,96,3686,2.6
3435,4026,50,1923,2.6
3436,7782,4,154,2.6
3437,6967,18,692,2.6
3438,5720,23,884,2.6
3439,7314,8,308,2.6
3440,5113,18,692,2.6
3441,7414,14,541,2.59
3442,7319,11,424,2.59
3443,6961,21,812,2.59
3444,4002,58,2237,2.59
3445,2978,34,1315,2.59
3446,2550,83,3208,2.59
3447,1672,269,10380,2.59
3448,147,389,15001,2.59
3449,1878,258,9946,2.59
3450,5520,19,733,2.59
3451,5872,9,347,2.59
3452,2393,137,5289,2.59
3453,5084,41,1585,2.59
3454,1736,220,8480,2.59
3455,7481,11,425,2.59
3456,1447,358,13833,2.59
3457,6515,42,1622,2.59
3458,2868,83,3201,2.59
3459,6716,24,925,2.59
3460,5878,14,541,2.59
3461,5473,24,925,2.59
3462,6974,14,541,2.59
3463,5327,17,656,2.59
3464,1097,320,12355,2.59
3465,31,508,19712,2.58
3466,4006,69,2671,2.58
3467,7430,15,581,2.58
3468,5662,15,582,2.58
3469,5419,14,543,2.58
3470,1900,210,8127,2.58
3471,2279,95,3680,2.58
3472,5493,18,699,2.58
3473,543,409,15830,2.58
3474,2919,70,2709,2.58
3475,7594,6,233,2.58
3476,140,404,15689,2.58
3477,5390,18,699,2.58
3478,5217,21,815,2.58
3479,2023,297,11515,2.58
3480,862,327,12676,2.58
3481,3269,50,1939,2.58
3482,5532,18,697,2.58
3483,7345,15,581,2.58
3484,1245,272,10549,2.58
3485,5386,18,699,2.58
3486,4910,24,930,2.58
3487,2680,80,3118,2.57
3488,364,490,19048,2.57
3489,5316,27,1050,2.57
3490,2515,53,2062,2.57
3491,4760,39,1515,2.57
3492,12,460,17876,2.57
3493,2144,124,4831,2.57
3494,2717,80,3118,2.57
3495,4094,48,1870,2.57
3496,673,347,13491,2.57
3497,5559,18,700,2.57
3498,6834,31,1207,2.57
3499,661,341,13287,2.57
3500,6308,44,1713,2.57
3501,3330,32,1247,2.57
3502,3950,72,2801,2.57
3503,1584,296,11499,2.57
3504,5265,28,1088,2.57
3505,4457,43,1674,2.57
3506,1784,316,12286,2.57
3507,3581,43,1672,2.57
3508,3010,44,1709,2.57
3509,5661,37,1442,2.57
3510,2625,83,3244,2.56
3511,7678,9,352,2.56
3512,3725,81,3167,2.56
3513,3910,89,3483,2.56
3514,1183,321,12539,2.56
3515,2723,130,5072,2.56
3516,7406,12,469,2.56
3517,3485,53,2072,2.56
3518,3253,34,1329,2.56
3519,1824,240,9369,2.56
3520,1525,309,12065,2.56
3521,7096,4,156,2.56
3522,2159,103,4027,2.56
3523,7259,10,390,2.56
3524,691,384,15024,2.56
3525,6446,14,546,2.56
3526,3120,34,1328,2.56
3527,1078,298,11626,2.56
3528,6236,49,1912,2.56
3529,3286,36,1409,2.56
3530,6802,37,1447,2.56
3531,1783,402,15714,2.56
3532,7233,6,234,2.56
3533,2692,73,2857,2.56
3534,2327,76,2967,2.56
3535,3509,44,1716,2.56
3536,2721,85,3325,2.56
3537,1792,231,9028,2.56
3538,2716,76,2974,2.56
3539,7068,4,156,2.56
3540,7119,4,156,2.56
3541,2529,68,2658,2.56
3542,4618,62,2423,2.56
3543,608,425,16653,2.55
3544,6801,35,1373,2.55
3545,663,396,15539,2.55
3546,207,338,13260,2.55
3547,6440,28,1100,2.55
3548,3505,44,1723,2.55
3549,4750,41,1606,2.55
3550,6442,18,705,2.55
3551,9582,9,353,2.55
3552,840,335,13138,2.55
3553,1390,79,3096,2.55
3554,1615,264,10354,2.55
3555,1610,307,12042,2.55
3556,6929,5,196,2.55
3557,3510,28,1098,2.55
3558,1926,173,6795,2.55
3559,6910,13,510,2.55
3560,7428,11,431,2.55
3561,475,447,17560,2.55
3562,2575,108,4241,2.55
3563,7916,7,274,2.55
3564,3939,48,1880,2.55
3565,2066,169,6622,2.55
3566,1537,217,8510,2.55
3567,392,403,15783,2.55
3568,3537,43,1684,2.55
3569,5076,31,1218,2.55
3570,6990,14,548,2.55
3571,2147,149,5853,2.55
3572,3915,82,3233,2.54
3573,9539,10,393,2.54
3574,5522,31,1221,2.54
3575,6307,44,1731,2.54
3576,3544,42,1653,2.54
3577,4781,39,1537,2.54
3578,1620,294,11574,2.54
3579,3513,44,1733,2.54
3580,3784,69,2721,2.54
3581,6344,21,826,2.54
3582,3914,62,2438,2.54
3583,2077,183,7199,2.54
3584,739,428,16854,2.54
3585,7086,3,118,2.54
3586,2930,29,1143,2.54
3587,3901,68,2677,2.54
3588,1765,272,10713,2.54
3589,3868,50,1969,2.54
3590,1662,216,8496,2.54
3591,7110,3,118,2.54
3592,3308,64,2524,2.54
3593,6254,49,1932,2.54
3594,1486,281,11112,2.53
3595,2462,113,4463,2.53
3596,3288,48,1895,2.53
3597,6208,57,2252,2.53
3598,5889,12,474,2.53
3599,1441,292,11562,2.53
3600,6530,18,712,2.53
3601,1724,300,11837,2.53
3602,1278,332,13125,2.53
3603,615,488,19269,2.53
3604,1774,284,11247,2.53
3605,6215,40,1580,2.53
3606,3689,60,2376,2.53
3607,1837,209,8265,2.53
3608,3884,68,2688,2.53
3609,3226,63,2487,2.53
3610,3470,37,1460,2.53
3611,2155,173,6835,2.53
3612,5580,26,1026,2.53
3613,3610,57,2254,2.53
3614,384,396,15674,2.53
3615,3403,43,1698,2.53
3616,4804,41,1619,2.53
3617,3375,37,1464,2.53
3618,5401,10,396,2.53
3619,5252,31,1225,2.53
3620,3077,40,1583,2.53
3621,6152,66,2613,2.53
3622,307,377,14904,2.53
3623,5204,20,790,2.53
3624,1649,214,8444,2.53
3625,2959,30,1187,2.53
3626,7252,11,435,2.53
3627,42,465,18466,2.52
3628,4192,62,2463,2.52
3629,5563,23,912,2.52
3630,6038,23,913,2.52
3631,2199,118,4678,2.52
3632,1641,250,9920,2.52
3633,6604,16,636,2.52
3634,5228,14,555,2.52
3635,781,385,15297,2.52
3636,5169,30,1190,2.52
3637,2929,34,1350,2.52
3638,7779,11,437,2.52
3639,5908,21,834,2.52
3640,521,361,14334,2.52
3641,625,532,21122,2.52
3642,7621,13,515,2.52
3643,40,400,15856,2.52
3644,2209,181,7182,2.52
3645,5349,19,753,2.52
3646,887,211,8379,2.52
3647,1213,160,6341,2.52
3648,3818,62,2457,2.52
3649,3546,46,1827,2.52
3650,3628,54,2139,2.52
3651,864,300,11901,2.52
3652,729,357,14243,2.51
3653,1129,269,10715,2.51
3654,2401,156,6226,2.51
3655,2418,112,4463,2.51
3656,2747,100,3982,2.51
3657,3053,51,2035,2.51
3658,65,595,23737,2.51
3659,2678,82,3264,2.51
3660,1982,148,5905,2.51
3661,1082,366,14573,2.51
3662,5264,19,757,2.51
3663,2103,150,5976,2.51
3664,3248,48,1915,2.51
3665,6429,14,557,2.51
3666,1680,235,9365,2.51
3667,6651,35,1395,2.51
3668,3963,60,2387,2.51
3669,1847,189,7536,2.51
3670,6676,20,798,2.51
3671,7407,12,479,2.51
3672,612,429,17072,2.51
3673,5223,27,1074,2.51
3674,2267,84,3343,2.51
3675,9525,14,557,2.51
3676,6363,9,359,2.51
3677,5310,29,1159,2.5
3678,3590,41,1640,2.5
3679,2281,117,4677,2.5
3680,2127,127,5070,2.5
3681,2890,58,2320,2.5
3682,6017,42,1682,2.5
3683,836,273,10910,2.5
3684,1600,289,11578,2.5
3685,1442,310,12395,2.5
3686,2928,35,1399,2.5
3687,5039,25,1001,2.5
3688,680,419,16749,2.5
3689,1105,277,11100,2.5
3690,7885,11,440,2.5
3691,6256,46,1842,2.5
3692,11,381,15260,2.5
3693,6680,24,960,2.5
3694,1640,284,11359,2.5
3695,1768,255,10198,2.5
3696,3927,72,2884,2.5
3697,2176,129,5158,2.5
3698,1149,386,15520,2.49
3699,3402,38,1524,2.49
3700,3278,57,2287,2.49
3701,4780,48,1931,2.49
3702,975,220,8820,2.49
3703,1182,306,12281,2.49
3704,2216,137,5500,2.49
3705,9537,16,643,2.49
3706,36,332,13308,2.49
3707,2391,80,3218,2.49
3708,3217,40,1604,2.49
3709,1729,283,11364,2.49
3710,1928,205,8220,2.49
3711,874,351,14120,2.49
3712,3697,50,2005,2.49
3713,2107,117,4691,2.49
3714,3035,32,1286,2.49
3715,3937,69,2775,2.49
3716,7985,7,281,2.49
3717,6105,25,1003,2.49
3718,1109,338,13589,2.49
3719,2801,76,3050,2.49
3720,7540,8,321,2.49
3721,6549,22,885,2.49
3722,4145,83,3339,2.49
3723,4973,32,1287,2.49
3724,3938,62,2494,2.49
3725,1177,333,13395,2.49
3726,3857,64,2575,2.49
3727,769,414,16635,2.49
3728,2644,77,3095,2.49
3729,6154,70,2811,2.49
3730,3836,53,2141,2.48
3731,5913,3,121,2.48
3732,6900,16,646,2.48
3733,1934,165,6644,2.48
3734,7977,9,363,2.48
3735,5944,6,242,2.48
3736,882,335,13495,2.48
3737,6482,22,888,2.48
3738,531,413,16653,2.48
3739,1217,320,12886,2.48
3740,7961,9,363,2.48
3741,3102,39,1571,2.48
3742,1418,372,14972,2.48
3743,7287,9,363,2.48
3744,3353,45,1817,2.48
3745,5385,18,726,2.48
3746,7283,11,444,2.48
3747,7529,3,121,2.48
3748,2817,66,2656,2.48
3749,7640,8,322,2.48
3750,5810,16,645,2.48
3751,1028,316,12753,2.48
3752,5294,18,726,2.48
3753,6636,24,967,2.48
3754,5922,3,121,2.48
3755,904,205,8268,2.48
3756,1855,283,11410,2.48
3757,3543,38,1533,2.48
3758,241,417,16817,2.48
3759,1902,286,11537,2.48
3760,1948,263,10592,2.48
3761,5847,16,644,2.48
3762,682,419,16910,2.48
3763,5475,21,846,2.48
3764,6117,26,1050,2.48
3765,6336,22,889,2.47
3766,7726,12,486,2.47
3767,772,455,18437,2.47
3768,6692,27,1095,2.47
3769,7060,4,162,2.47
3770,3922,37,1495,2.47
3771,424,436,17641,2.47
3772,3021,47,1899,2.47
3773,2031,219,8872,2.47
3774,621,397,16057,2.47
3775,3037,48,1946,2.47
3776,2758,78,3152,2.47
3777,2241,212,8570,2.47
3778,7231,6,243,2.47
3779,7937,9,365,2.47
3780,4894,19,768,2.47
3781,824,406,16424,2.47
3782,7904,9,365,2.47
3783,32,501,20284,2.47
3784,4987,22,892,2.47
3785,7064,4,162,2.47
3786,806,357,14462,2.47
3787,2902,66,2669,2.47
3788,7905,9,365,2.47
3789,5480,17,689,2.47
3790,9535,17,689,2.47
3791,6282,32,1293,2.47
3792,7518,6,243,2.47
3793,6740,31,1257,2.47
3794,3418,37,1500,2.47
3795,7929,9,365,2.47
3796,3339,29,1175,2.47
3797,3954,67,2716,2.47
3798,1186,376,15243,2.47
3799,3762,54,2190,2.47
3800,506,455,18452,2.47
3801,4162,83,3367,2.47
3802,3287,41,1668,2.46
3803,1714,237,9615,2.46
3804,7257,11,447,2.46
3805,947,252,10240,2.46
3806,7861,12,487,2.46
3807,3575,45,1826,2.46
3808,4227,71,2885,2.46
3809,2122,170,6911,2.46
3810,1369,60,2436,2.46
3811,537,378,15381,2.46
3812,752,429,17411,2.46
3813,7751,6,244,2.46
3814,1799,189,7668,2.46
3815,1910,261,10597,2.46
3816,7169,3,122,2.46
3817,393,409,16624,2.46
3818,6346,21,853,2.46
3819,3430,9,366,2.46
3820,5213,21,854,2.46
3821,3702,64,2600,2.46
3822,495,398,16187,2.46
3823,6856,39,1584,2.46
3824,7375,5,203,2.46
3825,7442,12,488,2.46
3826,1569,358,14564,2.46
3827,3167,45,1831,2.46
3828,1102,314,12789,2.46
3829,5347,18,731,2.46
3830,2409,134,5454,2.46
3831,3061,41,1670,2.46
3832,4797,43,1748,2.46
3833,734,354,14364,2.46
3834,6548,21,855,2.46
3835,317,432,17551,2.46
3836,1216,372,15132,2.46
3837,2032,273,11111,2.46
3838,7494,11,448,2.46
3839,618,360,14646,2.46
3840,6891,18,736,2.45
3841,3295,33,1349,2.45
3842,645,387,15768,2.45
3843,7865,12,489,2.45
3844,1869,277,11326,2.45
3845,4155,73,2975,2.45
3846,6168,48,1960,2.45
3847,5874,27,1102,2.45
3848,323,387,15827,2.45
3849,5858,19,777,2.45
3850,7650,11,449,2.45
3851,3621,52,2121,2.45
3852,1249,316,12887,2.45
3853,1570,343,14014,2.45
3854,3109,34,1389,2.45
3855,678,446,18195,2.45
3856,5276,27,1101,2.45
3857,137,408,16648,2.45
3858,4313,84,3435,2.45
3859,5236,13,531,2.45
3860,883,317,12959,2.45
3861,1187,357,14596,2.45
3862,2657,67,2730,2.45
3863,532,531,21643,2.45
3864,669,321,13120,2.45
3865,3911,64,2615,2.45
3866,1719,286,11665,2.45
3867,637,393,16016,2.45
3868,2624,78,3184,2.45
3869,5050,24,979,2.45
3870,2704,120,4906,2.45
3871,4617,63,2570,2.45
3872,719,295,12095,2.44
3873,7664,11,451,2.44
3874,2629,62,2540,2.44
3875,1820,255,10433,2.44
3876,4562,64,2620,2.44
3877,3165,21,859,2.44
3878,3243,47,1926,2.44
3879,5691,20,821,2.44
3880,7195,6,246,2.44
3881,149,423,17342,2.44
3882,2600,106,4351,2.44
3883,6252,44,1800,2.44
3884,2009,179,7350,2.44
3885,2806,56,2297,2.44
3886,3500,34,1394,2.44
3887,2992,54,2214,2.44
3888,6284,38,1556,2.44
